url,video_id,upload_time,title,description
https://www.youtube.com/watch?v=CBYhVcO4WgI,CBYhVcO4WgI,2014-09-23T23:42:32Z,"Lecture 1 - How to Start a Startup (Sam Altman, Dustin Moskovitz)","Lecture Transcript: http://tech.genius.com/Sam-altman-lecture-1-how-to-start-a-startup-annotated Sam Altman, President of Y ..."
https://www.youtube.com/watch?v=5_0dVHMpJlo,5_0dVHMpJlo,2014-10-07T22:33:20Z,Lecture 5 - Competition is for Losers (Peter Thiel),"Lecture Transcript: http://tech.genius.com/Peter-thiel-lecture-5-business-strategy-and-monopoly-theory-annotated Peter Thiel, ..."
https://www.youtube.com/watch?v=6fQHLK1aIBs,6fQHLK1aIBs,2014-11-06T23:44:21Z,Lecture 14 - How to Operate (Keith Rabois),Lecture Transcript: http://tech.genius.com/Keith-rabois-lecture-14-how-to-operate-annotated What should the CEO be doing on a ...
https://www.youtube.com/watch?v=n_yHZ_vKjno,n_yHZ_vKjno,2014-10-09T22:44:02Z,Lecture 6 - Growth (Alex Schultz),Lecture Transcript: http://tech.genius.com/Alex-schultz-lecture-6-growth-annotated Alex Schultz gives an overview of Growth for ...
https://www.youtube.com/watch?v=sz_LgBAGYyo,sz_LgBAGYyo,2014-10-14T23:02:57Z,Lecture 7 - How to Build Products Users Love (Kevin Hale),"Lecture Transcript: http://tech.genius.com/Kevin-hale-lecture-7-how-to-build-products-users-love-part-i-annotated Kevin Hale, ..."
https://www.youtube.com/watch?v=RfWgVWGEuGE,RfWgVWGEuGE,2014-10-24T23:45:53Z,"Lecture 10 - Culture (Brian Chesky, Alfred Lin)",Lecture Transcript: http://tech.genius.com/Alfred-lin-lecture-10-company-culture-and-building-a-team-part-i-annotated Brian ...
https://www.youtube.com/watch?v=qAws7eXItMk,qAws7eXItMk,2014-11-13T23:25:46Z,Lecture 16 - How to Run a User Interview (Emmett Shear),"Lecture Transcript: http://tech.genius.com/Emmett-shear-lecture-16-how-to-run-a-user-interview-annotated Building product, and ..."
https://www.youtube.com/watch?v=tFVDjrvQJdw,tFVDjrvQJdw,2014-10-30T22:29:15Z,Lecture 12 - Building for the Enterprise (Aaron Levie),"Lecture Transcript: http://tech.genius.com/Aaron-levie-lecture-12-sales-and-marketing-annotated Aaron Levie - founder of Box, ..."
https://www.youtube.com/watch?v=SHAh6WKBgiE,SHAh6WKBgiE,2014-12-02T23:53:30Z,Lecture 19 - Sales and Marketing; How to Talk to Investors (Tyler Bosmeny; YC Partners),Lecture Transcript: ...
https://www.youtube.com/watch?v=59ZQ-rf6iIc,59ZQ-rf6iIc,2014-12-04T23:59:49Z,Lecture 20 - Later-stage Advice (Sam Altman),Lecture Transcript: http://tech.genius.com/Sam-altman-lecture-20-closing-thoughts-and-later-stage-advice-annotated Sam caps off ...
https://www.youtube.com/watch?v=CVfnkM44Urs,CVfnkM44Urs,2014-09-25T22:29:32Z,Lecture 2 - Team and Execution (Sam Altman),Lecture Transcript: http://tech.genius.com/Sam-altman-lecture-2-ideas-products-teams-and-execution-part-ii-annotated Sam ...
https://www.youtube.com/watch?v=oQOC-qy-GDY,oQOC-qy-GDY,2014-10-16T22:45:03Z,"Lecture 8 - How to Get Started, Doing Things that Don&#39;t Scale, Press",Lecture Transcript: ...
https://www.youtube.com/watch?v=dQ7ZvO5DpIw,dQ7ZvO5DpIw,2014-11-04T23:47:44Z,Lecture 13 - How to be a Great Founder (Reid Hoffman),Lecture Transcript: http://genius.com/Reid-hoffman-lecture-13-how-to-be-a-great-founder-annotated So you've learned how to get ...
https://www.youtube.com/watch?v=H8Dl8rZ6qwE,H8Dl8rZ6qwE,2014-10-28T22:58:23Z,"Lecture 11 - Hiring and Culture, Part 2 (Patrick and John Collison, Ben Silbermann)",Lecture Transcript: http://tech.genius.com/Patrick-collison-lecture-11-company-culture-and-building-a-team-part-ii-annotated ...
